date,sunrise,daylight_duration_sec,sunshine_duration_sec,precip_hours,rain_sum_in,temp_mean_f,weather_code_daily
2025-10-28,1761652430,39306.137,0.0,9.0,0.9000001,50.98745,51.0
2025-10-29,1761738882,39193.215,240.67456,10.0,7.0000005,48.8312,61.0
2025-10-30,1761825335,39081.586,14141.253,2.0,0.2,49.9712,51.0
2025-10-31,1761911787,38971.383,35802.926,0.0,0.0,50.094948,1.0
2025-11-01,1761998240,38862.715,35720.023,0.0,0.0,49.926197,3.0
2025-11-02,1762084693,38755.707,31063.117,7.0,13.2,50.58995,63.0
2025-11-03,1762171147,38650.113,34344.83,0.0,0.0,49.29245,3.0
2025-11-04,1762257601,38544.996,35215.05,0.0,0.0,53.473698,0.0
2025-11-05,1762344055,38440.402,35055.94,0.0,0.0,56.6162,3.0
2025-11-06,1762430510,38336.44,34825.53,0.0,0.0,59.529945,0.0
2025-11-07,1762516966,38233.23,27096.582,3.0,7.8,59.184948,63.0
2025-11-08,1762603422,38130.875,34388.29,9.0,2.0,65.8637,53.0
2025-11-09,1762689878,38029.492,34337.773,0.0,0.0,58.7237,3.0
2025-11-10,1762776334,37929.207,18142.914,0.0,0.0,35.3237,3.0
2025-11-11,1762862791,37830.133,34329.453,0.0,0.0,35.9612,2.0
2025-11-12,1762949247,37732.395,34201.688,0.0,0.0,48.45245,0.0
2025-11-13,1763035704,37636.113,34132.79,0.0,0.0,53.004948,2.0
2025-11-14,1763122161,37541.418,34013.832,0.0,0.0,54.531197,0.0
2025-11-15,1763208617,37448.434,33814.39,0.0,0.0,57.958702,3.0
2025-11-16,1763295074,37357.29,32848.914,1.0,0.1,62.608704,51.0
2025-11-17,1763381530,37268.12,33773.914,0.0,0.0,53.2862,3.0
2025-11-18,1763467986,37181.055,33673.32,0.0,0.0,55.4612,2.0
2025-11-19,1763554441,37096.234,31094.123,3.0,0.70000005,64.517456,51.0
2025-11-20,1763640896,37013.79,14400.0,1.0,0.1,64.94495,51.0
2025-11-21,1763727350,36933.867,21263.29,1.0,0.1,65.3087,51.0
2025-11-22,1763813804,36856.598,25788.416,10.0,7.8999996,67.599945,63.0
2025-11-23,1763900257,36781.805,32741.174,0.0,0.0,60.14495,1.0
2025-11-24,1763986711,36708.688,32418.46,0.0,0.0,58.637447,3.0
2025-11-25,1764073165,36637.285,14024.855,8.0,6.5,62.379948,61.0
2025-11-26,1764159619,36567.688,32782.613,1.0,0.3,57.553703,51.0
2025-11-27,1764246073,36499.98,32831.613,0.0,0.0,41.7287,3.0
2025-11-28,1764332527,36434.27,32748.588,0.0,0.0,36.81245,3.0
2025-11-29,1764418980,36370.637,29692.291,0.0,0.0,38.69495,3.0
2025-11-30,1764505433,36309.18,0.0,12.0,5.0000005,42.1187,55.0
2025-12-01,1764591886,36249.992,2899.6877,5.0,2.6,43.3487,61.0
2025-12-02,1764678338,36193.176,2836.268,12.0,15.600003,43.23245,63.0
